tid,cid,ctype,seat_num
C2592,6,硬座,118
C2592,7,硬座,118
C2592,8,无座,170
C2593,1,软卧,36
C2593,2,硬卧,66
C2593,3,硬卧,66
C2593,4,硬卧,66
C2593,5,硬座,118
C2593,6,硬座,118
C2593,7,硬座,118
C2593,8,无座,170
C2594,1,软卧,36
C2594,2,硬卧,66
C2594,3,硬卧,66
C2594,4,硬卧,66
C2594,5,硬座,118
C2594,6,硬座,118
C2594,7,硬座,118
C2594,8,无座,170
C2595,1,软卧,36
C2595,2,硬卧,66
C2595,3,硬卧,66
C2595,4,硬卧,66
C2595,5,硬座,118
C2595,6,硬座,118
C2595,7,硬座,118
C2595,8,无座,170
C2596,1,软卧,36
C2596,2,硬卧,66
C2596,3,硬卧,66
C2596,4,硬卧,66
C2596,5,硬座,118
C2596,6,硬座,118
C2596,7,硬座,118
C2596,8,无座,170
C2597,1,软卧,36
C2597,2,硬卧,66
C2597,3,硬卧,66
C2597,4,硬卧,66
C2597,5,硬座,118
C2597,6,硬座,118
C2597,7,硬座,118
C2597,8,无座,170
C2605,1,软卧,36
C2605,2,硬卧,66
C2605,3,硬卧,66
C2605,4,硬卧,66
C2605,5,硬座,118
C2605,6,硬座,118
C2605,7,硬座,118
C2605,8,无座,170
C2608,1,软卧,36
C2608,2,硬卧,66
C2608,3,硬卧,66
C2608,4,硬卧,66
C2608,5,硬座,118
C2608,6,硬座,118
C2608,7,硬座,118
C2608,8,无座,170
C2610,1,软卧,36
C2610,2,硬卧,66
C2610,3,硬卧,66
C2610,4,硬卧,66
C2610,5,硬座,118
C2610,6,硬座,118
C2610,7,硬座,118
C2610,8,无座,170
C2613,1,软卧,36
C2613,2,硬卧,66
C2613,3,硬卧,66
C2613,4,硬卧,66
C2613,5,硬座,118
C2613,6,硬座,118
C2613,7,硬座,118
C2613,8,无座,170
C2614,1,软卧,36
C2614,2,硬卧,66
C2614,3,硬卧,66
C2614,4,硬卧,66
C2614,5,硬座,118
C2614,6,硬座,118
C2614,7,硬座,118
C2614,8,无座,170
C2615,1,软卧,36
C2615,2,硬卧,66
C2615,3,硬卧,66
C2615,4,硬卧,66
C2615,5,硬座,118
C2615,6,硬座,118
C2615,7,硬座,118
C2615,8,无座,170
C2616,1,软卧,36
C2616,2,硬卧,66
C2616,3,硬卧,66
C2616,4,硬卧,66
C2616,5,硬座,118
C2616,6,硬座,118
C2616,7,硬座,118
C2616,8,无座,170
C2617,1,软卧,36
C2617,2,硬卧,66
C2617,3,硬卧,66
C2617,4,硬卧,66
C2617,5,硬座,118
C2617,6,硬座,118
C2617,7,硬座,118
C2617,8,无座,170
C2619,1,软卧,36
C2619,2,硬卧,66
C2619,3,硬卧,66
C2619,4,硬卧,66
C2619,5,硬座,118
C2619,6,硬座,118
C2619,7,硬座,118
C2619,8,无座,170
C2621,1,软卧,36
C2621,2,硬卧,66
C2621,3,硬卧,66
C2621,4,硬卧,66
C2621,5,硬座,118
C2621,6,硬座,118
C2621,7,硬座,118
C2621,8,无座,170
C2622,1,软卧,36
C2622,2,硬卧,66
C2622,3,硬卧,66
C2622,4,硬卧,66
C2622,5,硬座,118
C2622,6,硬座,118
C2622,7,硬座,118
C2622,8,无座,170
C2623,1,软卧,36
C2623,2,硬卧,66
C2623,3,硬卧,66
C2623,4,硬卧,66
C2623,5,硬座,118
C2623,6,硬座,118
C2623,7,硬座,118
C2623,8,无座,170
C2624,1,软卧,36
C2624,2,硬卧,66
C2624,3,硬卧,66
C2624,4,硬卧,66
C2624,5,硬座,118
C2624,6,硬座,118
C2624,7,硬座,118
C2624,8,无座,170
C2625,1,软卧,36
C2625,2,硬卧,66
C2625,3,硬卧,66
C2625,4,硬卧,66
C2625,5,硬座,118
C2625,6,硬座,118
C2625,7,硬座,118
C2625,8,无座,170
C2626,1,软卧,36
C2626,2,硬卧,66
C2626,3,硬卧,66
C2626,4,硬卧,66
C2626,5,硬座,118
C2626,6,硬座,118
C2626,7,硬座,118
C2626,8,无座,170
C2627,1,软卧,36
C2627,2,硬卧,66
C2627,3,硬卧,66
C2627,4,硬卧,66
C2627,5,硬座,118
C2627,6,硬座,118
C2627,7,硬座,118
C2627,8,无座,170
C2628,1,软卧,36
C2628,2,硬卧,66
C2628,3,硬卧,66
C2628,4,硬卧,66
C2628,5,硬座,118
C2628,6,硬座,118
C2628,7,硬座,118
C2628,8,无座,170
C2629,1,软卧,36
C2629,2,硬卧,66
C2629,3,硬卧,66
C2629,4,硬卧,66
C2629,5,硬座,118
C2629,6,硬座,118
C2629,7,硬座,118
C2629,8,无座,170
C2630,1,软卧,36
C2630,2,硬卧,66
C2630,3,硬卧,66
C2630,4,硬卧,66
C2630,5,硬座,118
C2630,6,硬座,118
C2630,7,硬座,118
C2630,8,无座,170
C2631,1,软卧,36
C2631,2,硬卧,66
C2631,3,硬卧,66
C2631,4,硬卧,66
C2631,5,硬座,118
C2631,6,硬座,118
C2631,7,硬座,118
C2631,8,无座,170
C2632,1,软卧,36
C2632,2,硬卧,66
C2632,3,硬卧,66
C2632,4,硬卧,66
C2632,5,硬座,118
C2632,6,硬座,118
C2632,7,硬座,118
C2632,8,无座,170
C2633,1,软卧,36
C2633,2,硬卧,66
C2633,3,硬卧,66
C2633,4,硬卧,66
C2633,5,硬座,118
C2633,6,硬座,118
C2633,7,硬座,118
C2633,8,无座,170
C2634,1,软卧,36
C2634,2,硬卧,66
C2634,3,硬卧,66
C2634,4,硬卧,66
C2634,5,硬座,118
C2634,6,硬座,118
C2634,7,硬座,118
C2634,8,无座,170
C2635,1,软卧,36
C2635,2,硬卧,66
C2635,3,硬卧,66
C2635,4,硬卧,66
C2635,5,硬座,118
C2635,6,硬座,118
C2635,7,硬座,118
C2635,8,无座,170
C2637,1,软卧,36
C2637,2,硬卧,66
C2637,3,硬卧,66
C2637,4,硬卧,66
C2637,5,硬座,118
C2637,6,硬座,118
C2637,7,硬座,118
C2637,8,无座,170
C2638,1,软卧,36
C2638,2,硬卧,66
C2638,3,硬卧,66
C2638,4,硬卧,66
C2638,5,硬座,118
C2638,6,硬座,118
C2638,7,硬座,118
C2638,8,无座,170
C2639,1,软卧,36
C2639,2,硬卧,66
C2639,3,硬卧,66
C2639,4,硬卧,66
C2639,5,硬座,118
C2639,6,硬座,118
C2639,7,硬座,118
C2639,8,无座,170
C2640,1,软卧,36
C2640,2,硬卧,66
C2640,3,硬卧,66
C2640,4,硬卧,66
C2640,5,硬座,118
C2640,6,硬座,118
C2640,7,硬座,118
C2640,8,无座,170
C2641,1,软卧,36
C2641,2,硬卧,66
C2641,3,硬卧,66
C2641,4,硬卧,66
C2641,5,硬座,118
C2641,6,硬座,118
C2641,7,硬座,118
C2641,8,无座,170
C2642,1,软卧,36
C2642,2,硬卧,66
C2642,3,硬卧,66
C2642,4,硬卧,66
C2642,5,硬座,118
C2642,6,硬座,118
C2642,7,硬座,118
C2642,8,无座,170
C2643,1,软卧,36
C2643,2,硬卧,66
C2643,3,硬卧,66
C2643,4,硬卧,66
C2643,5,硬座,118
C2643,6,硬座,118
C2643,7,硬座,118
C2643,8,无座,170
C2644,1,软卧,36
C2644,2,硬卧,66
C2644,3,硬卧,66
C2644,4,硬卧,66
C2644,5,硬座,118
C2644,6,硬座,118
C2644,7,硬座,118
C2644,8,无座,170
C2646,1,软卧,36
C2646,2,硬卧,66
C2646,3,硬卧,66
C2646,4,硬卧,66
C2646,5,硬座,118
C2646,6,硬座,118
C2646,7,硬座,118
C2646,8,无座,170
C2647,1,软卧,36
C2647,2,硬卧,66
C2647,3,硬卧,66
C2647,4,硬卧,66
C2647,5,硬座,118
C2647,6,硬座,118
C2647,7,硬座,118
C2647,8,无座,170
C2648,1,软卧,36
C2648,2,硬卧,66
C2648,3,硬卧,66
C2648,4,硬卧,66
C2648,5,硬座,118
C2648,6,硬座,118
C2648,7,硬座,118
C2648,8,无座,170
C2649,1,软卧,36
C2649,2,硬卧,66
C2649,3,硬卧,66
C2649,4,硬卧,66
C2649,5,硬座,118
C2649,6,硬座,118
C2649,7,硬座,118
C2649,8,无座,170
C2650,1,软卧,36
C2650,2,硬卧,66
C2650,3,硬卧,66
C2650,4,硬卧,66
C2650,5,硬座,118
C2650,6,硬座,118
C2650,7,硬座,118
C2650,8,无座,170
C2651,1,软卧,36
C2651,2,硬卧,66
C2651,3,硬卧,66
C2651,4,硬卧,66
C2651,5,硬座,118
C2651,6,硬座,118
C2651,7,硬座,118
C2651,8,无座,170
C2652,1,软卧,36
C2652,2,硬卧,66
C2652,3,硬卧,66
C2652,4,硬卧,66
C2652,5,硬座,118
C2652,6,硬座,118
C2652,7,硬座,118
C2652,8,无座,170
C2653,1,软卧,36
C2653,2,硬卧,66
C2653,3,硬卧,66
C2653,4,硬卧,66
C2653,5,硬座,118
C2653,6,硬座,118
C2653,7,硬座,118
C2653,8,无座,170
C2654,1,软卧,36
C2654,2,硬卧,66
C2654,3,硬卧,66
C2654,4,硬卧,66
C2654,5,硬座,118
C2654,6,硬座,118
C2654,7,硬座,118
C2654,8,无座,170
C2655,1,软卧,36
C2655,2,硬卧,66
C2655,3,硬卧,66
C2655,4,硬卧,66
C2655,5,硬座,118
C2655,6,硬座,118
C2655,7,硬座,118
C2655,8,无座,170
C2657,1,软卧,36
C2657,2,硬卧,66
C2657,3,硬卧,66
C2657,4,硬卧,66
C2657,5,硬座,118
C2657,6,硬座,118
C2657,7,硬座,118
C2657,8,无座,170
C2660,1,软卧,36
C2660,2,硬卧,66
C2660,3,硬卧,66
C2660,4,硬卧,66
C2660,5,硬座,118
C2660,6,硬座,118
C2660,7,硬座,118
C2660,8,无座,170
C2661,1,软卧,36
C2661,2,硬卧,66
C2661,3,硬卧,66
C2661,4,硬卧,66
C2661,5,硬座,118
C2661,6,硬座,118
C2661,7,硬座,118
C2661,8,无座,170
C2664,1,软卧,36
C2664,2,硬卧,66
C2664,3,硬卧,66
C2664,4,硬卧,66
C2664,5,硬座,118
C2664,6,硬座,118
C2664,7,硬座,118
C2664,8,无座,170
C2666,1,软卧,36
C2666,2,硬卧,66
C2666,3,硬卧,66
C2666,4,硬卧,66
C2666,5,硬座,118
C2666,6,硬座,118
C2666,7,硬座,118
C2666,8,无座,170
C2668,1,软卧,36
C2668,2,硬卧,66
C2668,3,硬卧,66
C2668,4,硬卧,66
C2668,5,硬座,118
C2668,6,硬座,118
C2668,7,硬座,118
C2668,8,无座,170
C2669,1,软卧,36
C2669,2,硬卧,66
C2669,3,硬卧,66
C2669,4,硬卧,66
C2669,5,硬座,118
C2669,6,硬座,118
C2669,7,硬座,118
C2669,8,无座,170
C2671,1,软卧,36
C2671,2,硬卧,66
C2671,3,硬卧,66
C2671,4,硬卧,66
C2671,5,硬座,118
C2671,6,硬座,118
C2671,7,硬座,118
C2671,8,无座,170
C2674,1,软卧,36
C2674,2,硬卧,66
C2674,3,硬卧,66
C2674,4,硬卧,66
C2674,5,硬座,118
C2674,6,硬座,118
C2674,7,硬座,118
C2674,8,无座,170
C2678,1,软卧,36
C2678,2,硬卧,66
C2678,3,硬卧,66
C2678,4,硬卧,66
C2678,5,硬座,118
C2678,6,硬座,118
C2678,7,硬座,118
C2678,8,无座,170
C2801,1,软卧,36
C2801,2,硬卧,66
C2801,3,硬卧,66
C2801,4,硬卧,66
C2801,5,硬座,118
C2801,6,硬座,118
C2801,7,硬座,118
C2801,8,无座,170
C2802,1,软卧,36
C2802,2,硬卧,66
C2802,3,硬卧,66
C2802,4,硬卧,66
C2802,5,硬座,118
C2802,6,硬座,118
C2802,7,硬座,118
C2802,8,无座,170
C2803,1,软卧,36
C2803,2,硬卧,66
C2803,3,硬卧,66
C2803,4,硬卧,66
C2803,5,硬座,118
C2803,6,硬座,118
C2803,7,硬座,118
C2803,8,无座,170
C2804,1,软卧,36
C2804,2,硬卧,66
C2804,3,硬卧,66
C2804,4,硬卧,66
C2804,5,硬座,118
C2804,6,硬座,118
C2804,7,硬座,118
C2804,8,无座,170
C2805,1,软卧,36
C2805,2,硬卧,66
C2805,3,硬卧,66
C2805,4,硬卧,66
C2805,5,硬座,118
C2805,6,硬座,118
C2805,7,硬座,118
C2805,8,无座,170
C2806,1,软卧,36
C2806,2,硬卧,66
C2806,3,硬卧,66
C2806,4,硬卧,66
C2806,5,硬座,118
C2806,6,硬座,118
C2806,7,硬座,118
C2806,8,无座,170
C2807,1,软卧,36
C2807,2,硬卧,66
C2807,3,硬卧,66
C2807,4,硬卧,66
C2807,5,硬座,118
C2807,6,硬座,118
C2807,7,硬座,118
C2807,8,无座,170
C2808,1,软卧,36
C2808,2,硬卧,66
C2808,3,硬卧,66
C2808,4,硬卧,66
C2808,5,硬座,118
C2808,6,硬座,118
C2808,7,硬座,118
C2808,8,无座,170
C2809,1,软卧,36
C2809,2,硬卧,66
C2809,3,硬卧,66
C2809,4,硬卧,66
C2809,5,硬座,118
C2809,6,硬座,118
C2809,7,硬座,118
C2809,8,无座,170
C2810,1,软卧,36
C2810,2,硬卧,66
C2810,3,硬卧,66
C2810,4,硬卧,66
C2810,5,硬座,118
C2810,6,硬座,118
C2810,7,硬座,118
C2810,8,无座,170
C2811,1,软卧,36
C2811,2,硬卧,66
C2811,3,硬卧,66
C2811,4,硬卧,66
C2811,5,硬座,118
C2811,6,硬座,118
C2811,7,硬座,118
C2811,8,无座,170
C2812,1,软卧,36
C2812,2,硬卧,66
C2812,3,硬卧,66
C2812,4,硬卧,66
C2812,5,硬座,118
C2812,6,硬座,118
C2812,7,硬座,118
C2812,8,无座,170
C2822,1,软卧,36
C2822,2,硬卧,66
C2822,3,硬卧,66
C2822,4,硬卧,66
C2822,5,硬座,118
C2822,6,硬座,118
C2822,7,硬座,118
C2822,8,无座,170
C2823,1,软卧,36
C2823,2,硬卧,66
C2823,3,硬卧,66
C2823,4,硬卧,66
C2823,5,硬座,118
C2823,6,硬座,118
C2823,7,硬座,118
C2823,8,无座,170
C2824,1,软卧,36
C2824,2,硬卧,66
C2824,3,硬卧,66
C2824,4,硬卧,66
C2824,5,硬座,118
C2824,6,硬座,118
C2824,7,硬座,118
C2824,8,无座,170
C2825,1,软卧,36
C2825,2,硬卧,66
C2825,3,硬卧,66
C2825,4,硬卧,66
C2825,5,硬座,118
C2825,6,硬座,118
C2825,7,硬座,118
C2825,8,无座,170
C2826,1,软卧,36
C2826,2,硬卧,66
C2826,3,硬卧,66
C2826,4,硬卧,66
C2826,5,硬座,118
C2826,6,硬座,118
C2826,7,硬座,118
C2826,8,无座,170
C2827,1,软卧,36
C2827,2,硬卧,66
C2827,3,硬卧,66
C2827,4,硬卧,66
C2827,5,硬座,118
C2827,6,硬座,118
C2827,7,硬座,118
C2827,8,无座,170
C2828,1,软卧,36
C2828,2,硬卧,66
C2828,3,硬卧,66
C2828,4,硬卧,66
C2828,5,硬座,118
C2828,6,硬座,118
C2828,7,硬座,118
C2828,8,无座,170
C2829,1,软卧,36
C2829,2,硬卧,66
C2829,3,硬卧,66
C2829,4,硬卧,66
C2829,5,硬座,118
C2829,6,硬座,118
C2829,7,硬座,118
C2829,8,无座,170
C2830,1,软卧,36
C2830,2,硬卧,66
C2830,3,硬卧,66
C2830,4,硬卧,66
C2830,5,硬座,118
C2830,6,硬座,118
C2830,7,硬座,118
C2830,8,无座,170
C2831,1,软卧,36
C2831,2,硬卧,66
C2831,3,硬卧,66
C2831,4,硬卧,66
C2831,5,硬座,118
C2831,6,硬座,118
C2831,7,硬座,118
C2831,8,无座,170
C2832,1,软卧,36
C2832,2,硬卧,66
C2832,3,硬卧,66
C2832,4,硬卧,66
C2832,5,硬座,118
C2832,6,硬座,118
C2832,7,硬座,118
C2832,8,无座,170
C2833,1,软卧,36
C2833,2,硬卧,66
C2833,3,硬卧,66
C2833,4,硬卧,66
C2833,5,硬座,118
C2833,6,硬座,118
C2833,7,硬座,118
C2833,8,无座,170
C2841,1,软卧,36
C2841,2,硬卧,66
C2841,3,硬卧,66
C2841,4,硬卧,66
C2841,5,硬座,118
C2841,6,硬座,118
C2841,7,硬座,118
C2841,8,无座,170
C2848,1,软卧,36
C2848,2,硬卧,66
C2848,3,硬卧,66
C2848,4,硬卧,66
C2848,5,硬座,118
C2848,6,硬座,118
C2848,7,硬座,118
C2848,8,无座,170
C2849,1,软卧,36
C2849,2,硬卧,66
C2849,3,硬卧,66
C2849,4,硬卧,66
C2849,5,硬座,118
C2849,6,硬座,118
C2849,7,硬座,118
C2849,8,无座,170
C2850,1,软卧,36
C2850,2,硬卧,66
C2850,3,硬卧,66
C2850,4,硬卧,66
C2850,5,硬座,118
C2850,6,硬座,118
C2850,7,硬座,118
C2850,8,无座,170
C2851,1,软卧,36
C2851,2,硬卧,66
C2851,3,硬卧,66
C2851,4,硬卧,66
C2851,5,硬座,118
C2851,6,硬座,118
C2851,7,硬座,118
C2851,8,无座,170
C2852,1,软卧,36
C2852,2,硬卧,66
C2852,3,硬卧,66
C2852,4,硬卧,66
C2852,5,硬座,118
C2852,6,硬座,118
C2852,7,硬座,118
C2852,8,无座,170
C2853,1,软卧,36
C2853,2,硬卧,66
C2853,3,硬卧,66
C2853,4,硬卧,66
C2853,5,硬座,118
C2853,6,硬座,118
C2853,7,硬座,118
C2853,8,无座,170
C2854,1,软卧,36
C2854,2,硬卧,66
C2854,3,硬卧,66
C2854,4,硬卧,66
C2854,5,硬座,118
C2854,6,硬座,118
C2854,7,硬座,118
C2854,8,无座,170
C2855,1,软卧,36
C2855,2,硬卧,66
C2855,3,硬卧,66
C2855,4,硬卧,66
C2855,5,硬座,118
C2855,6,硬座,118
C2855,7,硬座,118
C2855,8,无座,170
C2856,1,软卧,36
C2856,2,硬卧,66
C2856,3,硬卧,66
C2856,4,硬卧,66
C2856,5,硬座,118
C2856,6,硬座,118
C2856,7,硬座,118
C2856,8,无座,170
C2857,1,软卧,36
C2857,2,硬卧,66
C2857,3,硬卧,66
C2857,4,硬卧,66
C2857,5,硬座,118
C2857,6,硬座,118
C2857,7,硬座,118
C2857,8,无座,170
C2858,1,软卧,36
C2858,2,硬卧,66
C2858,3,硬卧,66
C2858,4,硬卧,66
C2858,5,硬座,118
C2858,6,硬座,118
C2858,7,硬座,118
C2858,8,无座,170
C2859,1,软卧,36
C2859,2,硬卧,66
C2859,3,硬卧,66
C2859,4,硬卧,66
C2859,5,硬座,118
C2859,6,硬座,118
C2859,7,硬座,118
C2859,8,无座,170
C2860,1,软卧,36
C2860,2,硬卧,66
C2860,3,硬卧,66
C2860,4,硬卧,66
C2860,5,硬座,118
C2860,6,硬座,118
C2860,7,硬座,118
C2860,8,无座,170
C2861,1,软卧,36
C2861,2,硬卧,66
C2861,3,硬卧,66
C2861,4,硬卧,66
C2861,5,硬座,118
C2861,6,硬座,118
C2861,7,硬座,118
C2861,8,无座,170
C2862,1,软卧,36
C2862,2,硬卧,66
C2862,3,硬卧,66
C2862,4,硬卧,66
C2862,5,硬座,118
C2862,6,硬座,118
C2862,7,硬座,118
C2862,8,无座,170
C2873,1,软卧,36
C2873,2,硬卧,66
C2873,3,硬卧,66
C2873,4,硬卧,66
C2873,5,硬座,118
C2873,6,硬座,118
C2873,7,硬座,118
C2873,8,无座,170
C2874,1,软卧,36
C2874,2,硬卧,66
C2874,3,硬卧,66
C2874,4,硬卧,66
C2874,5,硬座,118
C2874,6,硬座,118
C2874,7,硬座,118
C2874,8,无座,170
C2875,1,软卧,36
C2875,2,硬卧,66
C2875,3,硬卧,66
C2875,4,硬卧,66
C2875,5,硬座,118
C2875,6,硬座,118
C2875,7,硬座,118
C2875,8,无座,170
C2876,1,软卧,36
C2876,2,硬卧,66
C2876,3,硬卧,66
C2876,4,硬卧,66
C2876,5,硬座,118
C2876,6,硬座,118
C2876,7,硬座,118
C2876,8,无座,170
C2877,1,软卧,36
C2877,2,硬卧,66
C2877,3,硬卧,66
C2877,4,硬卧,66
C2877,5,硬座,118
C2877,6,硬座,118
C2877,7,硬座,118
C2877,8,无座,170
C2878,1,软卧,36
C2878,2,硬卧,66
C2878,3,硬卧,66
C2878,4,硬卧,66
C2878,5,硬座,118
C2878,6,硬座,118
C2878,7,硬座,118
C2878,8,无座,170
C2879,1,软卧,36
C2879,2,硬卧,66
C2879,3,硬卧,66
C2879,4,硬卧,66
C2879,5,硬座,118
C2879,6,硬座,118
C2879,7,硬座,118
C2879,8,无座,170
C2880,1,软卧,36
C2880,2,硬卧,66
C2880,3,硬卧,66
C2880,4,硬卧,66
C2880,5,硬座,118
C2880,6,硬座,118
C2880,7,硬座,118
C2880,8,无座,170
C2881,1,软卧,36
C2881,2,硬卧,66
C2881,3,硬卧,66
C2881,4,硬卧,66
C2881,5,硬座,118
C2881,6,硬座,118
C2881,7,硬座,118
C2881,8,无座,170
C2882,1,软卧,36
C2882,2,硬卧,66
C2882,3,硬卧,66
C2882,4,硬卧,66
C2882,5,硬座,118
C2882,6,硬座,118
C2882,7,硬座,118
C2882,8,无座,170
C2883,1,软卧,36
C2883,2,硬卧,66
C2883,3,硬卧,66
C2883,4,硬卧,66
C2883,5,硬座,118
C2883,6,硬座,118
C2883,7,硬座,118
C2883,8,无座,170
C2884,1,软卧,36
C2884,2,硬卧,66
C2884,3,硬卧,66
C2884,4,硬卧,66
C2884,5,硬座,118
C2884,6,硬座,118
C2884,7,硬座,118
C2884,8,无座,170
C2885,1,软卧,36
C2885,2,硬卧,66
C2885,3,硬卧,66
C2885,4,硬卧,66
C2885,5,硬座,118
C2885,6,硬座,118
C2885,7,硬座,118
C2885,8,无座,170
C2886,1,软卧,36
C2886,2,硬卧,66
C2886,3,硬卧,66
C2886,4,硬卧,66
C2886,5,硬座,118
C2886,6,硬座,118
C2886,7,硬座,118
C2886,8,无座,170
C2887,1,软卧,36
C2887,2,硬卧,66
C2887,3,硬卧,66
C2887,4,硬卧,66
C2887,5,硬座,118
C2887,6,硬座,118
C2887,7,硬座,118
C2887,8,无座,170
C2888,1,软卧,36
C2888,2,硬卧,66
C2888,3,硬卧,66
C2888,4,硬卧,66
C2888,5,硬座,118
C2888,6,硬座,118
C2888,7,硬座,118
C2888,8,无座,170
C2889,1,软卧,36
C2889,2,硬卧,66
C2889,3,硬卧,66
C2889,4,硬卧,66
C2889,5,硬座,118
C2889,6,硬座,118
C2889,7,硬座,118
C2889,8,无座,170
C2890,1,软卧,36
C2890,2,硬卧,66
C2890,3,硬卧,66
C2890,4,硬卧,66
C2890,5,硬座,118
C2890,6,硬座,118
C2890,7,硬座,118
C2890,8,无座,170
C2891,1,软卧,36
C2891,2,硬卧,66
C2891,3,硬卧,66
C2891,4,硬卧,66
C2891,5,硬座,118
C2891,6,硬座,118
C2891,7,硬座,118
C2891,8,无座,170
C2892,1,软卧,36
C2892,2,硬卧,66
C2892,3,硬卧,66
C2892,4,硬卧,66
C2892,5,硬座,118
C2892,6,硬座,118
C2892,7,硬座,118
C2892,8,无座,170
C2899,1,软卧,36
C2899,2,硬卧,66
C2899,3,硬卧,66
C2899,4,硬卧,66
C2899,5,硬座,118
C2899,6,硬座,118
C2899,7,硬座,118
C2899,8,无座,170
C2900,1,软卧,36
C2900,2,硬卧,66
C2900,3,硬卧,66
C2900,4,硬卧,66
C2900,5,硬座,118
C2900,6,硬座,118
C2900,7,硬座,118
C2900,8,无座,170
C2901,1,软卧,36
C2901,2,硬卧,66
C2901,3,硬卧,66
C2901,4,硬卧,66
C2901,5,硬座,118
C2901,6,硬座,118
C2901,7,硬座,118
C2901,8,无座,170
C2902,1,软卧,36
C2902,2,硬卧,66
C2902,3,硬卧,66
C2902,4,硬卧,66
C2902,5,硬座,118
C2902,6,硬座,118
C2902,7,硬座,118
C2902,8,无座,170
C2903,1,软卧,36
C2903,2,硬卧,66
C2903,3,硬卧,66
C2903,4,硬卧,66
C2903,5,硬座,118
C2903,6,硬座,118
C2903,7,硬座,118
C2903,8,无座,170
C2904,1,软卧,36
C2904,2,硬卧,66
C2904,3,硬卧,66
C2904,4,硬卧,66
C2904,5,硬座,118
C2904,6,硬座,118
C2904,7,硬座,118
C2904,8,无座,170
C2905,1,软卧,36
C2905,2,硬卧,66
C2905,3,硬卧,66
C2905,4,硬卧,66
C2905,5,硬座,118
C2905,6,硬座,118
C2905,7,硬座,118
C2905,8,无座,170
C2906,1,软卧,36
C2906,2,硬卧,66
C2906,3,硬卧,66
C2906,4,硬卧,66
C2906,5,硬座,118
C2906,6,硬座,118
C2906,7,硬座,118
C2906,8,无座,170
C2907,1,软卧,36
C2907,2,硬卧,66
C2907,3,硬卧,66
C2907,4,硬卧,66
C2907,5,硬座,118
C2907,6,硬座,118
C2907,7,硬座,118
C2907,8,无座,170
C2908,1,软卧,36
C2908,2,硬卧,66
C2908,3,硬卧,66
C2908,4,硬卧,66
C2908,5,硬座,118
C2908,6,硬座,118
C2908,7,硬座,118
C2908,8,无座,170
C2909,1,软卧,36
C2909,2,硬卧,66
C2909,3,硬卧,66
C2909,4,硬卧,66
C2909,5,硬座,118
C2909,6,硬座,118
C2909,7,硬座,118
C2909,8,无座,170
C2910,1,软卧,36
C2910,2,硬卧,66
C2910,3,硬卧,66
C2910,4,硬卧,66
C2910,5,硬座,118
C2910,6,硬座,118
C2910,7,硬座,118
C2910,8,无座,170
C2911,1,软卧,36
C2911,2,硬卧,66
C2911,3,硬卧,66
C2911,4,硬卧,66
C2911,5,硬座,118
C2911,6,硬座,118
C2911,7,硬座,118
C2911,8,无座,170
C2912,1,软卧,36
C2912,2,硬卧,66
C2912,3,硬卧,66
C2912,4,硬卧,66
C2912,5,硬座,118
C2912,6,硬座,118
C2912,7,硬座,118
C2912,8,无座,170
C2913,1,软卧,36
C2913,2,硬卧,66
C2913,3,硬卧,66
C2913,4,硬卧,66
C2913,5,硬座,118
C2913,6,硬座,118
C2913,7,硬座,118
C2913,8,无座,170
C2914,1,软卧,36
C2914,2,硬卧,66
C2914,3,硬卧,66
C2914,4,硬卧,66
C2914,5,硬座,118
C2914,6,硬座,118
C2914,7,硬座,118
C2914,8,无座,170
C2921,1,软卧,36
C2921,2,硬卧,66
C2921,3,硬卧,66
C2921,4,硬卧,66
C2921,5,硬座,118
C2921,6,硬座,118
C2921,7,硬座,118
C2921,8,无座,170
C2922,1,软卧,36
C2922,2,硬卧,66
C2922,3,硬卧,66
C2922,4,硬卧,66
C2922,5,硬座,118
C2922,6,硬座,118
C2922,7,硬座,118
C2922,8,无座,170
C2923,1,软卧,36
C2923,2,硬卧,66
C2923,3,硬卧,66
C2923,4,硬卧,66
C2923,5,硬座,118
C2923,6,硬座,118
C2923,7,硬座,118
C2923,8,无座,170
C2924,1,软卧,36
C2924,2,硬卧,66
C2924,3,硬卧,66
C2924,4,硬卧,66
C2924,5,硬座,118
C2924,6,硬座,118
C2924,7,硬座,118
C2924,8,无座,170
C2925,1,软卧,36
C2925,2,硬卧,66
C2925,3,硬卧,66
C2925,4,硬卧,66
C2925,5,硬座,118
C2925,6,硬座,118
C2925,7,硬座,118
C2925,8,无座,170
C2926,1,软卧,36
C2926,2,硬卧,66
C2926,3,硬卧,66
C2926,4,硬卧,66
C2926,5,硬座,118
C2926,6,硬座,118
C2926,7,硬座,118
C2926,8,无座,170
C2951,1,软卧,36
C2951,2,硬卧,66
C2951,3,硬卧,66
C2951,4,硬卧,66
C2951,5,硬座,118
C2951,6,硬座,118
C2951,7,硬座,118
C2951,8,无座,170
C2952,1,软卧,36
C2952,2,硬卧,66
C2952,3,硬卧,66
C2952,4,硬卧,66
C2952,5,硬座,118
C2952,6,硬座,118
C2952,7,硬座,118
C2952,8,无座,170
C2953,1,软卧,36
C2953,2,硬卧,66
C2953,3,硬卧,66
C2953,4,硬卧,66
C2953,5,硬座,118
C2953,6,硬座,118
C2953,7,硬座,118
C2953,8,无座,170
C2954,1,软卧,36
C2954,2,硬卧,66
